ride_date,num_rides,avg_duration_min,temp_f,max_temp_f,min_temp_f,wind_speed_knots,precip_in,day_of_week,month
2016-04-10,23229,20.43258713963867,40.5,50,33.1,11.5,0.07,Sunday,4
2016-04-11,32048,14.77218131136628,50.2,61,33.1,11.7,0,Monday,4
2016-04-12,23765,13.984453327722841,53.2,61,44.1,10.9,0.04,Tuesday,4
2016-04-13,37539,15.087523642078905,48.4,57.9,42.1,8.8,0.19,Wednesday,4
2016-04-14,38505,16.65142059472797,49.9,61,42.1,6.5,0,Thursday,4
2016-04-15,39676,15.267669371912492,50.8,63,43,5.2,0,Friday,4
2016-04-16,36148,21.125675002766407,52.6,64.9,44.1,6.7,0,Saturday,4
2016-04-17,38843,24.615982287670878,55.8,73.9,45,4.5,0,Sunday,4
2016-04-18,43994,17.210900350047737,62.5,80.1,48,4.4,0,Monday,4
2016-04-19,46075,15.246389943931996,65.5,80.1,48.9,8.6,0,Tuesday,4
2016-04-20,44547,17.056459095636814,58.8,69.1,51.1,10.7,0,Wednesday,4
2016-04-21,45570,15.98853631775291,58.8,70,50,8.2,0,Thursday,4
2016-04-22,48815,19.96650756256615,70,78.1,50,7.1,0,Friday,4
2016-04-23,33647,23.983271911314532,66.5,78.1,61,8.7,0.14,Saturday,4
2016-04-24,37866,23.703855701684894,56.5,69.1,48,9.7,0,Sunday,4
2016-04-25,42308,17.729564542560905,56.6,68,48,6.5,0,Monday,4
2016-04-26,34643,16.306175850821234,54.4,68,50,9.4,0.19,Tuesday,4
2016-04-27,41931,17.220674043865717,51.1,57.9,46.4,7.9,0.11,Wednesday,4
2016-04-28,37428,15.516839442841368,53.3,60.1,46.9,8.3,0,Thursday,4
2016-04-29,34878,18.542412600110861,52,59,48,7.8,0,Friday,4
2016-04-30,38258,25.188611096589828,52.8,63,46.9,6.2,0.02,Saturday,4
2016-05-01,10697,14.554683556137237,50.1,63,46.9,7.3,0,Sunday,5
2016-05-02,38537,17.375605694959813,50.6,61,44.6,6.1,0.15,Monday,5
2016-05-03,22858,16.129716073147254,54.5,62.1,45,7.3,0.73,Tuesday,5
2016-05-04,31619,13.670899880873311,51.3,55,48.9,9.0,0.07,Wednesday,5
2016-05-05,39903,15.95220701868698,51.8,57.9,46.9,11.6,0.02,Thursday,5
2016-05-06,18860,14.942227819017322,52.2,57.9,46.9,13.0,0.38,Friday,5
2016-05-07,31078,20.771490550657489,52.3,57.2,48.2,8.7,0.18,Saturday,5
2016-05-08,31197,21.021818337233277,55.4,64.9,48.9,9.8,0.07,Sunday,5
2016-05-09,45724,17.347089420581458,62.9,73.9,48.9,9.9,0.08,Monday,5
2016-05-10,44849,15.381039339412993,59.1,73.9,51.1,7.6,0,Tuesday,5
2016-05-11,51181,16.62300365369962,63,73.9,51.1,5.4,0,Wednesday,5
2016-05-12,52273,16.941524623929489,66.2,78.1,53.1,5.7,0,Thursday,5
2016-05-13,32391,16.224954462659383,61.6,78.1,55.9,5.7,0,Friday,5
2016-05-14,42063,23.048131770598072,66.2,73,57.9,6.8,0.25,Saturday,5
2016-05-15,28661,20.685222660293316,56,73,48,15.4,0,Sunday,5
2016-05-16,42787,17.327288272917777,52.8,68,44.1,16.9,0,Monday,5
2016-05-17,43396,15.650359480136414,62.3,68,44.1,9.2,0,Tuesday,5
2016-05-18,44803,16.130900088535736,59.3,69.1,55,7.2,0,Wednesday,5
2016-05-19,49182,16.149817006221792,60.9,71.1,55,5.3,0,Thursday,5
2016-05-20,52543,18.398681397458581,64.4,78.1,55.9,5.7,0,Friday,5
2016-05-21,30519,19.70429896130279,62.4,78.1,57,6.3,0,Saturday,5
2016-05-22,37802,19.75768036964535,60.7,71.1,54,6.5,0.18,Sunday,5
2016-05-23,48578,15.86535914748789,65,77,54,6.0,0.11,Monday,5
2016-05-24,34796,14.567491474115803,65.6,77,55.9,5.3,0.26,Tuesday,5
2016-05-25,53439,16.455156034606432,74.4,90,60.1,3.9,0.02,Wednesday,5
2016-05-26,52133,15.946899916239872,82.2,91.9,60.1,7.2,0,Thursday,5
2016-05-27,46937,17.443640056529681,76.6,91.9,55,7.2,0,Friday,5
2016-05-28,34222,21.961184325872239,79.9,91.9,66.9,8.4,0,Saturday,5
2016-05-29,36877,24.451472462510509,80,91.9,73,9.1,0,Sunday,5
2016-05-30,32619,19.592957580959972,73.5,87.1,69.1,6.6,1.53,Monday,5
2016-05-31,49756,15.286392595867834,76.7,86,69.1,7.5,0,Tuesday,5
2016-06-01,54665,18.269959145095882,76,84,68,6.7,0,Wednesday,6
2016-06-02,54401,16.113568990766094,68.9,82.9,62.1,9.2,0,Thursday,6
2016-06-03,38975,15.665131922172332,66.3,73.9,62.1,6.3,0,Friday,6
2016-06-04,40977,21.640899773043405,72.8,82.9,63,5.5,0.02,Saturday,6
2016-06-05,22397,17.383874328407078,69.3,82.9,66,7.5,0.27,Sunday,6
2016-06-06,52149,16.091471872263458,75.1,87.1,66.9,9.1,0.67,Monday,6
2016-06-07,51812,15.050389549396535,79.3,87.1,68,9.1,0,Tuesday,6
2016-06-08,42250,13.552358185404342,64.9,87.1,55,13.0,0.01,Wednesday,6
2016-06-09,52905,15.755235800018896,63.6,73.9,55,17.1,0.44,Thursday,6
2016-06-10,53299,16.033148214162864,67.9,78.1,55.9,12.0,0,Friday,6
2016-06-11,41030,18.50436956698351,74.6,90,59,7.0,0,Saturday,6
2016-06-12,40637,19.7286159575428,80.2,90,64,14.0,0.1,Sunday,6
2016-06-13,49069,15.06731405435883,66,86,59,16.9,0,Monday,6
2016-06-14,54813,15.484833889770673,69,81,59,11.2,0,Tuesday,6
2016-06-15,55049,15.635799620943764,75.3,87.1,60.1,6.2,0,Wednesday,6
2016-06-16,46198,14.328816904050683,73.3,87.1,66,4.4,0.12,Thursday,6
2016-06-17,54236,16.92154841802493,71.2,77,66,6.4,0,Friday,6
2016-06-18,48901,20.863376345405342,73,86,63,5.3,0,Saturday,6
2016-06-19,45270,21.224787570871065,75.1,86,63,7.5,0,Sunday,6
2016-06-20,52247,15.858149431227313,73.4,84,66,6.9,0,Monday,6
2016-06-21,53564,14.265951323027902,80.8,89.1,66,10.0,0,Tuesday,6
2016-06-22,55749,15.746382894760449,77.9,89.1,66.9,8.8,0,Wednesday,6
2016-06-23,53206,14.599842749564587,74.3,86,66.9,6.8,0,Thursday,6
2016-06-24,54186,15.930940648876094,74.7,84.9,68,8.7,0,Friday,6
2016-06-25,43000,20.47097286821705,73.3,84.9,64.9,8.0,0,Saturday,6
2016-06-26,42992,19.894191555017979,75.8,86,64.9,7.5,0,Sunday,6
2016-06-27,47023,14.955021656069016,75.7,86,69.1,9.9,0,Monday,6
2016-06-28,49593,14.705213101311339,72.6,84,69.1,9.3,0.54,Tuesday,6
2016-06-29,54882,14.842684304507852,75.7,87.1,70,5.5,0.07,Wednesday,6
2016-06-30,54843,14.294404026037959,77.6,87.1,70,6.9,0,Thursday,6
2016-07-01,39669,17.03590839194333,76.9,87.1,70,8.4,0,Friday,7
2016-07-02,35837,20.688649533536111,72.9,81,68,11.5,0.28,Saturday,7
2016-07-03,35348,23.127338180377961,75.4,82,68,7.3,0,Sunday,7
2016-07-04,34860,20.668269745649262,76.7,86,69.1,7.8,0,Monday,7
2016-07-05,43744,14.842111299073396,76,89.1,69.1,6.3,1.08,Tuesday,7
2016-07-06,51353,14.844884102843718,85.8,96.1,69.1,5.3,0.57,Wednesday,7
2016-07-07,48742,14.107261704484838,85.1,96.1,77,7.3,0,Thursday,7
2016-07-08,44419,16.502004772732391,78.8,93,73.9,6.5,0.02,Friday,7
2016-07-09,38142,17.583796951741739,70.3,86,66,9.0,0.01,Saturday,7
2016-07-10,41991,20.965287799766624,73,81,66.9,7.0,0.41,Sunday,7
2016-07-11,52870,15.011559170291909,74.5,82,68.5,8.7,0,Monday,7
2016-07-12,56537,16.041030062908657,76.6,84,69.1,8.1,0,Tuesday,7
2016-07-13,55486,16.676759302646918,78.1,86,71.1,8.8,0,Wednesday,7
2016-07-14,50350,15.634059582919564,80.4,91,73,7.8,0,Thursday,7
2016-07-15,48572,15.101955173076398,86.6,91.9,75,6.4,0.5,Friday,7
2016-07-16,38406,18.1265869916159,84.1,91.9,77,8.0,0,Saturday,7
2016-07-17,41347,20.469013068259684,83.1,93,77,5.1,0,Sunday,7
2016-07-18,43687,15.443204690945436,86.3,97,77,8.5,0,Monday,7
2016-07-19,54593,15.406976474395373,80.2,97,75.9,10.9,0.12,Tuesday,7
2016-07-20,57225,15.270819571865443,77.9,88,71.1,7.2,0,Wednesday,7
2016-07-21,54842,15.428570560276189,80.9,91,71.1,8.3,0,Thursday,7
2016-07-22,49191,15.723654394774108,85.1,98.1,75,11.3,0,Friday,7
2016-07-23,37523,18.093327647931485,89.5,99,75.9,11.0,0,Saturday,7
2016-07-24,39637,21.143647349698504,85.2,99,75.9,7.0,0,Sunday,7
2016-07-25,35379,14.396699077607245,84.3,93.9,75.9,8.2,0.02,Monday,7
2016-07-26,52912,15.439079666868261,81.7,93.9,75,8.3,0.77,Tuesday,7
2016-07-27,54163,15.903475004461841,84.5,93.9,75,6.6,0,Wednesday,7
2016-07-28,50151,14.93021142815364,84.7,93.9,77,6.1,0,Thursday,7
2016-07-29,37703,15.571842205306385,78.1,93.9,71.1,8.3,0.89,Friday,7
2016-07-30,27780,17.541447684185265,78.4,84.9,71.1,7.2,0.13,Saturday,7
2016-07-31,27651,16.085205477800692,77.7,84,75,8.1,0.18,Sunday,7
2016-08-01,49401,15.414388710080095,74.2,82.9,71.1,10.4,0.57,Monday,8
2016-08-02,56764,14.986372231226364,74.2,80.1,71.1,10.5,0,Tuesday,8
2016-08-03,57003,15.262554017624804,74.2,81,68,7.5,0,Wednesday,8
2016-08-04,56604,16.344651143617646,75.6,84,68,5.9,0,Thursday,8
2016-08-05,53297,16.137032103120251,77.4,86,70,8.1,0,Friday,8
2016-08-06,44213,19.81680275032231,80.8,91,72,8.8,0,Saturday,8
2016-08-07,43631,19.05328894593293,81.5,91,73.9,9.2,0,Sunday,8
2016-08-08,52262,15.647659229778174,80.8,89.1,73.9,7.1,0,Monday,8
2016-08-09,56112,14.844586125368313,80.8,89.1,75,6.5,0,Tuesday,8
2016-08-10,50114,14.844030942783784,81.5,89.1,75,9.3,0.01,Wednesday,8
2016-08-11,47430,14.217371565113503,86.8,97,75.9,7.2,0.05,Thursday,8
2016-08-12,44750,16.519986964618248,86.5,98.1,75.9,7.9,0.56,Friday,8
2016-08-13,38912,18.48750856633772,89.2,98.1,75.9,7.0,0.07,Saturday,8
2016-08-14,32961,17.3953884894269,90.7,97,82,8.6,0,Sunday,8
2016-08-15,49063,14.4203972443593,84.6,98.1,78.1,5.6,0.01,Monday,8
2016-08-16,50426,14.790182643874193,84.9,93,78.1,9.0,0,Tuesday,8
2016-08-17,53989,15.480586786197183,82.8,91,78.1,11.7,0.13,Wednesday,8
2016-08-18,53218,15.552684242173703,80.3,88,75,5.4,0.02,Thursday,8
2016-08-19,51669,16.083249143587064,81.6,89.1,75,6.6,0,Friday,8
2016-08-20,45817,21.147449636597766,79,89.1,75,6.3,0.02,Saturday,8
2016-08-21,35051,20.343998269188713,80.7,89.1,75,9.7,0.12,Sunday,8
2016-08-22,54404,15.145024569271866,76,89.1,71.1,15.1,0.13,Monday,8
2016-08-23,58674,16.090486416470668,74.3,84,66.9,6.4,0,Tuesday,8
2016-08-24,58154,15.984386571287736,78.6,89.1,66.9,6.4,0,Wednesday,8
2016-08-25,53487,16.07905721639526,78.6,89.1,71.1,10.6,0,Thursday,8
2016-08-26,52037,16.2612874813434,83.6,91,73,8.7,0.01,Friday,8
2016-08-27,45674,19.996362262994268,82.4,91,75.9,8.2,0,Saturday,8
2016-08-28,44639,19.585727353510013,80.7,89.1,73.9,6.3,0,Sunday,8
2016-08-29,53288,15.807719686733723,82.1,91,73.9,8.6,0,Monday,8
2016-08-30,57405,15.320482246029671,79,91,72,9.0,0,Tuesday,8
2016-08-31,57214,14.513126157933376,80.5,90,72,7.5,0,Wednesday,8
2016-09-01,38187,13.335008423459989,76.9,90,73,5.6,0.03,Thursday,9
2016-09-02,53007,16.309208217782558,75,82.9,68,9.2,0.31,Friday,9
2016-09-03,41630,19.121974137240773,73.5,82.9,68,10.8,0,Saturday,9
2016-09-04,46023,21.00148874837943,72.1,81,66,9.5,0,Sunday,9
2016-09-05,45436,19.362901663878858,73.8,84,66,10.8,0,Monday,9
2016-09-06,52447,14.600942221035837,77.8,84,66.9,15.2,0,Tuesday,9
2016-09-07,60500,15.659115977961427,77.2,86,71.6,11.2,0.01,Wednesday,9
2016-09-08,61596,14.537538963569061,79,88,72,6.0,0,Thursday,9
2016-09-09,56813,14.743081982410136,86.5,93,73,7.5,0,Friday,9
2016-09-10,48455,17.357957555119871,82.2,93,75.9,7.1,0.05,Saturday,9
2016-09-11,52245,19.226808626024827,80.6,91,75.9,11.5,0,Sunday,9
2016-09-12,61103,16.013179112864069,71.3,84,64,8.2,0,Monday,9
2016-09-13,64839,15.124181691060418,73.2,82,64,7.7,0,Tuesday,9
2016-09-14,59203,14.403582307202898,78,91.9,68,8.5,0,Wednesday,9
2016-09-15,67331,15.071359403543683,70.4,91.9,63,10.3,0.37,Thursday,9
2016-09-16,65275,15.404889825098937,68.5,75,63,6.4,0,Friday,9
2016-09-17,59200,19.254599662162164,69.2,78.1,64,6.3,0,Saturday,9
2016-09-18,51686,17.32267312876472,76.3,84.9,64,8.8,0,Sunday,9
2016-09-19,34217,13.569371949615688,75.2,84.9,72,5.9,0.31,Monday,9
2016-09-20,64891,14.961962881344617,75.4,84,71.1,5.1,0.47,Tuesday,9
2016-09-21,65463,14.889102240960536,77.6,84.9,71.1,4.0,0,Wednesday,9
2016-09-22,67810,14.726635697783019,76.8,86,70,5.8,0,Thursday,9
2016-09-23,65517,15.437967245142485,77.2,89.1,69.1,4.3,0,Friday,9
2016-09-24,53259,17.905720785845268,68.5,89.1,59,9.5,0.44,Saturday,9
2016-09-25,53568,18.010823626045411,64.2,72,57.9,6.8,0.2,Sunday,9
2016-09-26,61386,14.318692644359729,65.6,73,57,7.2,0,Monday,9
2016-09-27,61346,14.143505960725506,70.5,75.9,57,8.4,0.15,Tuesday,9
2016-09-28,59464,13.587116574734292,67.6,75.9,62.1,10.8,0,Wednesday,9
2016-09-29,55578,12.945873966917368,63.2,71.1,60.1,18.2,0,Thursday,9
2016-09-30,21381,11.513554869588262,62.1,66.9,60.1,21.8,0,Friday,9
2017-04-01,23849,18.603828252756927,42.2,48,39,17.2,1.78,Saturday,4
2017-04-02,39780,23.513796715267297,50.6,63,39,9.7,0.01,Sunday,4
2017-04-03,43485,18.119450768464215,56.4,63,43,7.0,0,Monday,4
2017-04-04,29991,16.879809498405084,50.1,63,45,11.3,1.6,Tuesday,4
2017-04-05,47636,19.631894295630765,51.7,63,45,5.4,0.03,Wednesday,4
2017-04-06,18020,16.070371809100997,46,53.1,42.8,12.1,0.02,Thursday,4
2017-04-07,35779,12.251440789289807,50.1,54,43,13.2,0.83,Friday,4
2017-04-08,35936,19.264894998515881,47.4,57.9,42.1,16.0,0,Saturday,4
2017-04-09,43896,23.299745231152414,54.4,68,42.1,8.8,0,Sunday,4
2017-04-10,50424,21.018310063990686,61.3,73,46,7.6,0,Monday,4
2017-04-11,57310,23.40955795963475,67.4,78.1,52,7.9,0,Tuesday,4
2017-04-12,51188,14.593362376598684,63.9,78.1,54,4.3,0,Wednesday,4
2017-04-13,52915,15.516411540520966,58.5,77,50,9.8,0.03,Thursday,4
2017-04-14,52232,19.175458212079445,57.2,66,50,7.1,0,Friday,4
2017-04-15,42531,19.468383061766723,57.2,66,50,8.4,0,Saturday,4
2017-04-16,48140,30.834774269491763,70.8,88,52,9.5,0,Sunday,4
2017-04-17,53247,15.313219524104642,70.9,88,60.1,12.2,0,Monday,4
2017-04-18,53809,14.697618737881518,59.2,73,51.1,10.2,0,Tuesday,4
2017-04-19,45787,12.65950961335459,50,64.9,46,11.0,0,Wednesday,4
2017-04-20,44264,19.711147885414789,54.4,66,46,6.7,0.19,Thursday,4
2017-04-21,39868,13.169335891776194,52.3,66,48.9,11.2,0.3,Friday,4
2017-04-22,34596,16.986248410220838,51.8,55.9,48,6.9,0.02,Saturday,4
2017-04-23,49107,20.696603674968259,54.7,64.9,48,7.0,0.07,Sunday,4
2017-04-24,48692,14.031161860949096,53.5,64.9,48,6.0,0,Monday,4
2017-04-25,20332,11.593425798413012,52.8,59,48,16.3,0.07,Tuesday,4
2017-04-26,37727,12.711058834963467,55.2,62.1,50,11.9,0.73,Wednesday,4
2017-04-27,52035,14.989963486115114,62,69.1,53.1,5.1,0.13,Thursday,4
2017-04-28,62199,16.742810173797011,66.6,84.9,55,5.9,0.01,Friday,4
2017-04-29,57701,22.421804936945058,76.9,88,55,8.8,0.06,Saturday,4
2017-04-30,42928,17.93472442228849,64.7,88,55.9,10.1,0,Sunday,4
2017-05-01,56218,15.693653574774395,55.9,73,50,9.3,0,Monday,5
2017-05-02,61207,17.978807979479463,70.5,78.1,50,12.9,0,Tuesday,5
2017-05-03,59252,17.574413240621983,64.3,78.1,61,14.1,0,Wednesday,5
2017-05-04,57429,16.83536424686714,57.7,66.9,51.1,8.9,0,Thursday,5
2017-05-05,24009,12.928580254626738,56,66,51.1,11.4,0.01,Friday,5
2017-05-06,46618,17.841924792998416,62.4,66.9,53.1,13.8,2.31,Saturday,5
2017-05-07,34293,15.373477094450767,56.1,66.9,53.1,12.2,0.01,Sunday,5
2017-05-08,51553,14.057762561506282,53.4,62.1,48,12.5,0,Monday,5
2017-05-09,56461,13.922706528990513,55.6,64,48,9.2,0,Tuesday,5
2017-05-10,58454,15.490982938150792,56.8,64.9,48.9,6.2,0,Wednesday,5
2017-05-11,57208,13.885394525241226,57.1,64.9,52,6.4,0,Thursday,5
2017-05-12,56675,14.965937068078221,56.5,64,52,6.9,0,Friday,5
2017-05-13,5704,19.468972066386161,53.2,55.9,48,11.1,0.13,Saturday,5
2017-05-14,38729,17.567197707144519,55.4,70,46.9,13.4,1.61,Sunday,5
2017-05-15,54715,14.220029547046821,61.7,70,46.9,17.8,0.01,Monday,5
2017-05-16,64504,15.439990026458306,68.8,82.9,54,10.3,0,Tuesday,5
2017-05-17,65794,17.138806476781067,79.2,93.9,59,6.8,0,Wednesday,5
2017-05-18,63753,15.253955892271737,88.1,97,66,10.1,0,Thursday,5
2017-05-19,62143,15.827023156268611,87.9,97,80.1,11.0,0,Friday,5
2017-05-20,47859,18.145077205959176,67.3,96.1,61,10.9,0.01,Saturday,5
2017-05-21,54874,21.245994763761828,62.4,71.1,57,7.9,0,Sunday,5
2017-05-22,24627,12.423489124402755,59.8,71.1,57,7.5,0.11,Monday,5
2017-05-23,60032,15.90623278695807,63.4,70,57,4.9,0.53,Tuesday,5
2017-05-24,60622,16.644185279271554,62.8,70,57,7.4,0.03,Wednesday,5
2017-05-25,17495,11.630573497189674,58.4,69.1,55.9,11.7,0.1,Thursday,5
2017-05-26,53768,17.63370654168526,63.5,75.9,55.9,11.1,0.89,Friday,5
2017-05-27,46534,20.084620922336356,67.4,75.9,57,8.0,0.12,Saturday,5
2017-05-28,46727,24.947691199235273,64.5,72,57.9,6.8,0,Sunday,5
2017-05-29,26322,15.230585315198944,59.1,71.1,55.9,9.5,0.13,Monday,5
2017-05-30,50194,14.597552164269302,58.3,64,55,7.6,0.03,Tuesday,5
2017-05-31,59495,15.222119785976412,63.1,78.1,55,6.6,0.08,Wednesday,5
2017-06-01,67403,15.789940111468828,69.4,82,57.9,6.9,0.05,Thursday,6
2017-06-02,66907,16.272086378605131,70.6,82,60.1,8.8,0,Friday,6
2017-06-03,56264,19.403297549646904,66.1,79,59,9.2,0,Saturday,6
2017-06-04,40138,17.706767070274218,66,73.9,59,6.3,0,Sunday,6
2017-06-05,55883,15.63976999564567,61.8,71.1,59,7.9,0.06,Monday,6
2017-06-06,41268,12.379238554489358,58,66.9,55,11.5,0.02,Tuesday,6
2017-06-07,64453,15.883515119544475,58.6,70,52,8.0,0.03,Wednesday,6
2017-06-08,62653,15.59040562037465,63.9,71.1,52,5.4,0,Thursday,6
2017-06-09,66506,19.486973105183495,66.7,82.9,55.9,7.2,0,Friday,6
2017-06-10,57087,21.407791032400841,78.1,88,55.9,7.6,0,Saturday,6
2017-06-11,51427,20.406840116410965,83.7,93.9,66.9,9.0,0,Sunday,6
2017-06-12,57871,15.694316669834629,86.7,96.1,75,8.5,0,Monday,6
2017-06-13,60921,15.213903798908969,89.7,100.9,75.9,8.5,0,Tuesday,6
2017-06-14,60513,17.423499633687534,78.8,93.9,71.6,7.8,0.48,Wednesday,6
2017-06-15,64763,18.414139503523103,70.7,82.9,64,8.1,0.02,Thursday,6
2017-06-16,56403,16.594723684910374,65.6,75.9,63,9.1,0,Friday,6
2017-06-17,34900,18.477302769818539,67,73.9,63,7.0,0,Saturday,6
2017-06-18,49472,22.722582807783525,75.3,84,64,8.8,1.26,Sunday,6
2017-06-19,38310,16.131654920386318,78.5,87.1,70,11.1,0,Monday,6
2017-06-20,64673,17.394913127064875,76.9,87.1,70,11.0,1.23,Tuesday,6
2017-06-21,67218,17.448709423071204,80.3,87.1,70,8.7,0.01,Wednesday,6
2017-06-22,66308,17.513423719611502,77.1,87.1,68,7.6,0,Thursday,6
2017-06-23,55323,16.401218601064059,81.2,87.1,68,9.3,0,Friday,6
2017-06-24,52153,20.705803756894788,79.5,87.1,70,10.0,0.96,Saturday,6
2017-06-25,54655,23.20370200957521,78.2,86,70,7.1,0.18,Sunday,6
2017-06-26,62669,20.131003366895918,74,84,66.9,9.0,0,Monday,6
2017-06-27,64767,16.471872764422212,71.2,81,62.1,7.7,0.16,Tuesday,6
2017-06-28,67752,19.712283032235216,71.5,81,62.1,10.1,0,Wednesday,6
2017-06-29,64272,17.414588000995757,76.2,82.9,64,10.9,0,Thursday,6
2017-06-30,58662,19.612318025297469,80.2,89.1,69.1,11.7,0,Friday,6
2017-07-01,36737,23.083911315567409,79,89.1,73.9,9.4,0,Saturday,7
2017-07-02,43036,26.901029370759364,79.8,91,73,7.4,0.07,Sunday,7
2017-07-03,48193,21.414255873951269,83.3,91,73,7.2,0,Monday,7
2017-07-04,49924,25.360597441444327,77.8,90,70,4.2,0.12,Tuesday,7
2017-07-05,60321,18.006270895155357,76.7,87.1,70,7.6,0,Wednesday,7
2017-07-06,62147,17.693810642508886,74.5,84.9,69.1,7.1,0,Thursday,7
2017-07-07,44068,15.80318409427854,72.4,82,68,8.4,0.01,Friday,7
2017-07-08,55015,20.278051137568539,78.5,87.1,68,7.5,2.13,Saturday,7
2017-07-09,57118,20.397538137423116,76.3,87.1,70,8.5,0,Sunday,7
2017-07-10,60907,16.566612759343489,78.7,88,70,8.0,0,Monday,7
2017-07-11,61671,15.852646841032792,80.5,89.1,72,8.5,0,Tuesday,7
2017-07-12,61786,15.488337703255326,84.2,91,75,9.1,0,Wednesday,7
2017-07-13,56475,17.332392208942011,86,93.9,78.1,9.1,0,Thursday,7
2017-07-14,31851,16.51807530899082,69.8,93.9,64.9,8.4,0.01,Friday,7
2017-07-15,56499,18.995504640200124,73.7,86,64.9,6.9,0.47,Saturday,7
2017-07-16,56833,21.489525158505327,78,86,66.9,6.6,0.01,Sunday,7
2017-07-17,62555,16.636904857059125,80.1,87.1,71.1,7.2,0,Monday,7
2017-07-18,66234,16.656136073114514,80.5,88,75,7.9,0,Tuesday,7
2017-07-19,63915,16.217755091397429,84.8,93.9,75.9,7.6,0,Wednesday,7
2017-07-20,59663,15.186770136712308,87.2,98.1,77,5.0,0,Thursday,7
2017-07-21,60072,15.763409741643359,84.4,98.1,77,8.7,0,Friday,7
2017-07-22,48011,18.969343830927631,85.3,93.9,77,7.5,0,Saturday,7
2017-07-23,46942,17.480288796102986,76.4,91,72,5.4,0.6,Sunday,7
2017-07-24,43792,15.022174521982706,70.2,80.1,64,11.1,0.46,Monday,7
2017-07-25,65336,14.882792283988406,65.8,73,62.1,9.1,0.45,Tuesday,7
2017-07-26,70323,16.075239964165352,70.5,78.1,62.1,7.5,0,Wednesday,7
2017-07-27,65769,14.640754762882207,72.2,78.1,64.9,7.9,0,Thursday,7
2017-07-28,63899,15.266647887030057,76.9,84,66.9,5.8,0,Friday,7
2017-07-29,52947,17.363740155249584,73.3,84,68,13.2,0,Saturday,7
2017-07-30,59342,19.029697347578441,72.9,82,66,7.0,0,Sunday,7
2017-07-31,64218,14.699782252120382,77.7,89.1,66,5.3,0,Monday,7
2017-08-01,66677,17.666347716104003,81.3,91,70,5.1,0,Tuesday,8
2017-08-02,56184,20.026276164032467,79.6,91,69.1,6.1,0,Wednesday,8
2017-08-03,66149,19.157882205324345,76.2,88,69.1,6.2,0.08,Thursday,8
2017-08-04,56394,18.536455414878656,78.1,87.1,70,10.0,0.1,Friday,8
2017-08-05,58971,24.419910068790873,76.3,84.9,70,10.0,0.82,Saturday,8
2017-08-06,56476,22.546589996930852,72,80.1,66,10.9,0.16,Sunday,8
2017-08-07,23395,12.287061337892709,70.2,78.1,66,5.8,0,Monday,8
2017-08-08,65233,18.123004971921173,70.3,80.1,64.9,7.1,0.43,Tuesday,8
2017-08-09,67884,21.832384165144447,76.5,84.9,64.9,5.2,0,Wednesday,8
2017-08-10,66249,16.363312905352032,77.5,86,68,6.0,0,Thursday,8
2017-08-11,63140,19.479002481258576,75.9,86,71.1,7.7,0,Friday,8
2017-08-12,60540,23.132614524832071,71.8,82,64.9,5.9,0.17,Saturday,8
2017-08-13,57518,21.75249139399839,76.8,84.9,64.9,8.0,0.16,Sunday,8
2017-08-14,61482,23.302006549342362,76.6,84.9,71.1,5.8,0,Monday,8
2017-08-15,52461,15.563273034571711,73.2,77,69.1,5.3,0.32,Tuesday,8
2017-08-16,68436,17.916156457614896,76.8,86,69.1,4.8,0.12,Wednesday,8
2017-08-17,66656,17.591802438390143,76.4,86,70,7.0,0,Thursday,8
2017-08-18,36620,17.119950391407244,77.3,82.9,70,7.7,0.01,Friday,8
2017-08-19,62442,24.200790600343794,80.1,89.1,73,7.5,0.9,Saturday,8
2017-08-20,55442,20.311299496170168,78.7,89.1,71.1,10.4,0,Sunday,8
2017-08-21,61059,18.411591520769527,80.8,88,71.1,6.7,0,Monday,8
2017-08-22,60541,19.689789839392596,81.5,91,75,8.6,0,Tuesday,8
2017-08-23,65070,20.257814148865325,78.2,84,73.4,11.1,0.25,Wednesday,8
2017-08-24,66307,19.998282232645135,75.2,82,69.1,6.8,0.02,Thursday,8
2017-08-25,64217,16.986893657442735,72.3,81,66,6.0,0,Friday,8
2017-08-26,50109,19.13669001576563,71,78.1,64,5.7,0,Saturday,8
2017-08-27,54598,22.60333742383725,70.2,77,64,7.1,0,Sunday,8
2017-08-28,60886,16.823883706161233,69.8,77,64,9.3,0,Monday,8
2017-08-29,35152,14.879735150204821,66.5,75,64,11.6,0,Tuesday,8
2017-08-30,65329,16.343364100680144,67.5,80.1,61,10.6,0.32,Wednesday,8
2017-08-31,64881,15.472770148425576,74,82,61,9.8,0.01,Thursday,8
2017-09-01,54881,16.895487205651012,65.4,82,55.9,10.7,0,Friday,9
2017-09-02,37812,21.403479935822851,63.2,72,55.9,7.9,0,Saturday,9
2017-09-03,30955,20.100291283045276,62.6,72,55.9,9.8,0.79,Sunday,9
2017-09-04,55285,22.741680383467489,71.3,82,59,11.2,0.4,Monday,9
2017-09-05,65445,17.344608959176913,76.4,84.9,64,8.8,0,Tuesday,9
2017-09-06,42295,13.882774953698233,69.9,84.9,62.1,7.0,0,Wednesday,9
2017-09-07,69519,16.865664782289741,65.4,73,60.8,8.3,0.44,Thursday,9
2017-09-08,69574,15.893449181207536,67.5,75,61,10.6,0,Friday,9
